"Component ID","Symbol Name","Part Name","Reference Designator","Not mount on PCB","Value"
"","SymbolName","partName","reference","noMount","value"
"sht10.cmp5389/sht1.cmp3369","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3370","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3371","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3372","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3374","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3375","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3378","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3381","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3403","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3405","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3406","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3411","exportin.smb","VPR6","","",""
"sht10.cmp5389/sht1.cmp3412","volt1b_sdsym_2.smb","VPR6","","","UNDEF"
"sht10.cmp5389/sht1.cmp3415","volt1b_sdsym_2.smb","VDD5_EVR","","","UNDEF"
"sht10.cmp5389/sht1.cmp3416","exportin.smb","VDD5_EVR","","",""
"sht10.cmp5389/sht1.cmp3420","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3421","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3422","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3423","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3424","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3425","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3427","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3429","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3430","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3431","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3432","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3433","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3455","gndd_sym_1.smb","GND_P","","",""
"sht10.cmp5389/sht1.cmp3464","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3465","volt1b_sdsym_1.smb","VDD1VX_UC","","","VDD3"
"sht10.cmp5389/sht1.cmp3467","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3480","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3481","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3487","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3488","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3489","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp3490","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3491","shconout.smb","DEV_P32_0_PF6_AE22","","",""
"sht10.cmp5389/sht1.cmp3493","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3494","shconout.smb","DEV_P15_5_PG15_K19","","",""
"sht10.cmp5389/sht1.cmp3495","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3496","shconout.smb","DEV_P15_8_PH1_J19","","",""
"sht10.cmp5389/sht1.cmp3497","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3498","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3499","shconin.smb","DEV_P15_7_PH0_J20","","",""
"sht10.cmp5389/sht1.cmp3503","volt1b_sdsym_1.smb","VDD5_UC","","","VDD3"
"sht10.cmp5389/sht1.cmp3511","exportin.smb","AN49_AN65_AJ7","","",""
"sht10.cmp5389/sht1.cmp3512","exportin.smb","AN59_AN75_AE1","","",""
"sht10.cmp5389/sht1.cmp3513","exportin.smb","AN61_AN77_AD2","","",""
"sht10.cmp5389/sht1.cmp3514","exportin.smb","AN51_AN67_AK6","","",""
"sht10.cmp5389/sht1.cmp3515","exportin.smb","AN62_AN78_AC2","","",""
"sht10.cmp5389/sht1.cmp3516","exportin.smb","AN65_AN81_AB1","","",""
"sht10.cmp5389/sht1.cmp3517","exportin.smb","AN58_AN74_AE2","","",""
"sht10.cmp5389/sht1.cmp3518","exportin.smb","AN52_AN68_AJ5","","",""
"sht10.cmp5389/sht1.cmp3519","exportin.smb","AN63_AN79_AC1","","",""
"sht10.cmp5389/sht1.cmp3520","exportin.smb","AN66_AN82_AA2","","",""
"sht10.cmp5389/sht1.cmp3521","exportin.smb","AN57_AN73_AF2","","",""
"sht10.cmp5389/sht1.cmp3522","exportin.smb","AN54_AN70_AJ4","","",""
"sht10.cmp5389/sht1.cmp3523","exportin.smb","AN64_AN80_AB2","","",""
"sht10.cmp5389/sht1.cmp3524","exportin.smb","AN67_AN83_AA1","","",""
"sht10.cmp5389/sht1.cmp3525","exportin.smb","AN50_AN66_AJ6","","",""
"sht10.cmp5389/sht1.cmp3526","exportin.smb","AN48_AN64_AK7","","",""
"sht10.cmp5389/sht1.cmp3527","exportin.smb","AN53_AN69_AK5","","",""
"sht10.cmp5389/sht1.cmp3528","exportin.smb","AN56_AN72_AF1","","",""
"sht10.cmp5389/sht1.cmp3529","exportin.smb","AN55_AN71_AK4","","",""
"sht10.cmp5389/sht1.cmp3530","exportin.smb","AN70_AN86_W1","","",""
"sht10.cmp5389/sht1.cmp3531","exportin.smb","AN71_AN87_W2","","",""
"sht10.cmp5389/sht1.cmp3532","exportin.smb","AN69_AN85_Y2","","",""
"sht10.cmp5389/sht1.cmp3533","exportin.smb","AN60_AN76_AD1","","",""
"sht10.cmp5389/sht1.cmp3534","exportin.smb","AN68_AN84_Y1","","",""
"sht10.cmp5389/sht1.cmp3540","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3541","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3542","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3543","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3544","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3545","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3546","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3547","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3548","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3549","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3550","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp3551","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp762","din_a1_v_sdsym_1.smb","BMO-0002339","","",""
"sht10.cmp5389/sht2.cmp3295","gndd_sym_1.smb","GND_SR2","","",""
"sht10.cmp5389/sht2.cmp3296","shconin.smb","DEV_P15_5_PG15_K19","","",""
"sht10.cmp5389/sht2.cmp3300","gndd_sym_1.smb","GND_SR2","","",""
"sht10.cmp5389/sht2.cmp3304","shconout.smb","DEV_P15_7_PH0_J20","","",""
"sht10.cmp5389/sht2.cmp3310","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3314","gndd_sym_1.smb","GND_SR1","","",""
"sht10.cmp5389/sht2.cmp3316","gndd_sym_1.smb","GND_SR1","","",""
"sht10.cmp5389/sht2.cmp3318","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3323","shconin.smb","DEV_P15_8_PH1_J19","","",""
"sht10.cmp5389/sht2.cmp3327","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3331","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3362","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3369","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3370","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3371","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3372","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3373","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3374","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3375","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3376","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3377","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3379","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3380","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3381","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3383","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3384","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3385","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3386","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3389","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3390","volt1b_sdsym_1.smb","VDDXVX_FLEXE","","","VDD3"
"sht10.cmp5389/sht2.cmp3394","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3395","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3396","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3397","volt1b_sdsym_1.smb","VDDXVX_FLEXE","","","VDD3"
"sht10.cmp5389/sht2.cmp3398","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3399","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3400","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3404","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3405","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3406","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3407","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3409","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3410","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3411","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3413","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3414","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3415","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3416","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3417","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3418","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3420","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3421","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3422","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3423","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3425","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3426","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3427","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3429","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3430","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3431","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3433","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3434","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3435","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3436","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3440","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3441","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3442","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3443","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3444","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3445","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3446","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3448","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3449","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3450","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3451","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3454","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3455","volt1b_sdsym_1.smb","VDI3V3_VDD5OSC_VDD5UC","","","VDD3"
"sht10.cmp5389/sht2.cmp3456","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3457","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3458","volt1b_sdsym_1.smb","VDD5_UC","","","VDD3"
"sht10.cmp5389/sht2.cmp3460","nc.smb","NC","","",""
"sht10.cmp5389/sht2.cmp3530","volt1b_sdsym_1.smb","VDDXVX_FLX","","","VDD3"
"sht10.cmp5389/sht2.cmp3542","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3545","volt1b_sdsym_1.smb","VPR6","","","UNDEF"
"sht10.cmp5389/sht2.cmp3547","volt1b_sdsym_1.smb","VDD5_EVR","","","UNDEF"
"sht10.cmp5389/sht2.cmp3549","gndd_sym_1.smb","GND_SR1","","",""
"sht10.cmp5389/sht2.cmp3553","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3563","volt_sym_1.smb","VDDIO_EVR","","","UNDEF"
"sht10.cmp5389/sht2.cmp3589","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht2.cmp3590","volt_sym_1.smb","VDD1VX_UC","","","UNDEF"
"sht10.cmp5389/sht2.cmp3593","volt_sym_1.smb","VDD1VX_OSC","","","UNDEF"
"sht10.cmp5389/sht2.cmp3650","volt1b_sdsym_1.smb","VDD5_UC","","","VDD3"
"sht10.cmp5389/sht2.cmp3654","shconin.smb","DEV_P32_1_PF7_AD22","","",""
"sht10.cmp5389/sht2.cmp3658","shconin.smb","DEV_P32_0_PF6_AE22","","",""
"sht10.cmp5555","nc.smb","NC","","",""
"sht10.cmp5556","nc.smb","NC","","",""
"sht10.cmp5557","nc.smb","NC","","",""
"sht10.cmp5558","nc.smb","NC","","",""
"sht10.cmp5559","nc.smb","NC","","",""
"sht10.cmp5560","nc.smb","NC","","",""
"sht10.cmp5561","nc.smb","NC","","",""
"sht10.cmp5562","nc.smb","NC","","",""
"sht10.cmp5563","nc.smb","NC","","",""
"sht10.cmp5564","nc.smb","NC","","",""
"sht10.cmp5565","nc.smb","NC","","",""
"sht10.cmp5566","nc.smb","NC","","",""
"sht10.cmp5567","nc.smb","NC","","",""
"sht10.cmp5568","nc.smb","NC","","",""
"sht10.cmp5569","nc.smb","NC","","",""
"sht10.cmp5570","nc.smb","NC","","",""
"sht10.cmp5571","nc.smb","NC","","",""
"sht10.cmp5572","nc.smb","NC","","",""
"sht10.cmp5573","nc.smb","NC","","",""
"sht10.cmp5574","nc.smb","NC","","",""
"sht10.cmp5575","nc.smb","NC","","",""
"sht10.cmp5576","nc.smb","NC","","",""
"sht10.cmp5577","nc.smb","NC","","",""
"sht10.cmp5578","nc.smb","NC","","",""
"sht10.cmp5580","nc.smb","NC","","",""
"sht10.cmp5581","nc.smb","NC","","",""
"sht10.cmp5582","nc.smb","NC","","",""
"sht10.cmp5583","nc.smb","NC","","",""
"sht10.cmp5584","nc.smb","NC","","",""
"sht10.cmp5585","nc.smb","NC","","",""
"sht10.cmp5586","nc.smb","NC","","",""
"sht10.cmp5587","nc.smb","NC","","",""
"sht10.cmp5588","nc.smb","NC","","",""
"sht10.cmp5589","nc.smb","NC","","",""
"sht10.cmp5590","nc.smb","NC","","",""
"sht10.cmp5591","nc.smb","NC","","",""
"sht10.cmp5592","nc.smb","NC","","",""
"sht10.cmp5593","nc.smb","NC","","",""
"sht10.cmp5594","nc.smb","NC","","",""
"sht10.cmp5595","nc.smb","NC","","",""
"sht10.cmp5596","nc.smb","NC","","",""
"sht10.cmp5597","nc.smb","NC","","",""
"sht10.cmp5598","nc.smb","NC","","",""
"sht10.cmp5599","nc.smb","NC","","",""
"sht10.cmp5600","nc.smb","NC","","",""
"sht10.cmp5601","nc.smb","NC","","",""
"sht10.cmp5602","nc.smb","NC","","",""
"sht10.cmp5603","nc.smb","NC","","",""
"sht10.cmp5604","nc.smb","NC","","",""
"sht10.cmp5605","nc.smb","NC","","",""
"sht10.cmp5606","nc.smb","NC","","",""
"sht10.cmp5607","nc.smb","NC","","",""
"sht10.cmp5608","nc.smb","NC","","",""
"sht10.cmp5609","nc.smb","NC","","",""
"sht10.cmp5610","nc.smb","NC","","",""
"sht10.cmp5611","nc.smb","NC","","",""
"sht10.cmp5612","nc.smb","NC","","",""
"sht10.cmp5613","nc.smb","NC","","",""
"sht10.cmp5614","nc.smb","NC","","",""
"sht10.cmp5615","nc.smb","NC","","",""
"sht10.cmp5616","nc.smb","NC","","",""
"sht10.cmp5617","nc.smb","NC","","",""
"sht10.cmp5618","nc.smb","NC","","",""
"sht10.cmp5619","nc.smb","NC","","",""
"sht10.cmp5620","nc.smb","NC","","",""
"sht10.cmp5621","nc.smb","NC","","",""
"sht10.cmp5622","nc.smb","NC","","",""
"sht10.cmp5623","nc.smb","NC","","",""
"sht10.cmp5624","nc.smb","NC","","",""
"sht10.cmp5625","nc.smb","NC","","",""
"sht10.cmp5626","nc.smb","NC","","",""
"sht10.cmp5627","nc.smb","NC","","",""
"sht10.cmp5628","nc.smb","NC","","",""
"sht10.cmp5629","nc.smb","NC","","",""
"sht10.cmp5630","nc.smb","NC","","",""
"sht10.cmp5631","nc.smb","NC","","",""
"sht10.cmp5632","nc.smb","NC","","",""
"sht10.cmp5633","nc.smb","NC","","",""
"sht10.cmp5634","nc.smb","NC","","",""
"sht10.cmp5635","nc.smb","NC","","",""
"sht10.cmp5636","nc.smb","NC","","",""
"sht10.cmp5637","nc.smb","NC","","",""
"sht10.cmp5638","nc.smb","NC","","",""
"sht10.cmp5639","nc.smb","NC","","",""
"sht10.cmp5640","nc.smb","NC","","",""
"sht10.cmp5641","nc.smb","NC","","",""
"sht10.cmp5642","nc.smb","NC","","",""
"sht10.cmp5643","nc.smb","NC","","",""
"sht10.cmp5644","nc.smb","NC","","",""
"sht10.cmp5645","nc.smb","NC","","",""
"sht10.cmp5646","nc.smb","NC","","",""
"sht10.cmp5647","nc.smb","NC","","",""
"sht10.cmp5648","nc.smb","NC","","",""
"sht10.cmp5649","nc.smb","NC","","",""
"sht10.cmp5650","nc.smb","NC","","",""
"sht10.cmp5651","nc.smb","NC","","",""
"sht10.cmp5652","nc.smb","NC","","",""
"sht10.cmp5653","nc.smb","NC","","",""
"sht10.cmp5654","nc.smb","NC","","",""
"sht10.cmp5655","nc.smb","NC","","",""
"sht10.cmp5656","nc.smb","NC","","",""
"sht10.cmp5657","nc.smb","NC","","",""
"sht10.cmp5658","nc.smb","NC","","",""
"sht10.cmp5659","nc.smb","NC","","",""
"sht10.cmp5660","nc.smb","NC","","",""
"sht10.cmp5661","nc.smb","NC","","",""
"sht10.cmp5662","nc.smb","NC","","",""
"sht10.cmp5663","nc.smb","NC","","",""
"sht10.cmp5664","nc.smb","NC","","",""
"sht10.cmp5665","nc.smb","NC","","",""
"sht10.cmp5666","nc.smb","NC","","",""
"sht10.cmp5667","nc.smb","NC","","",""
"sht10.cmp5668","nc.smb","NC","","",""
"sht10.cmp5670","nc.smb","NC","","",""
"sht10.cmp5671","nc.smb","NC","","",""
"sht10.cmp5672","nc.smb","NC","","",""
"sht10.cmp5673","nc.smb","NC","","",""
"sht10.cmp5674","nc.smb","NC","","",""
"sht10.cmp5675","nc.smb","NC","","",""
"sht10.cmp5676","nc.smb","NC","","",""
"sht10.cmp5677","nc.smb","NC","","",""
"sht10.cmp5678","nc.smb","NC","","",""
"sht10.cmp5681","nc.smb","NC","","",""
"sht10.cmp5682","nc.smb","NC","","",""
"sht10.cmp5683","nc.smb","NC","","",""
"sht10.cmp5684","nc.smb","NC","","",""
"sht10.cmp5685","nc.smb","NC","","",""
"sht10.cmp5686","nc.smb","NC","","",""
"sht10.cmp5687","nc.smb","NC","","",""
"sht10.cmp5688","nc.smb","NC","","",""
"sht10.cmp5689","nc.smb","NC","","",""
"sht10.cmp5690","nc.smb","NC","","",""
"sht10.cmp5691","nc.smb","NC","","",""
"sht10.cmp5692","nc.smb","NC","","",""
"sht10.cmp5693","nc.smb","NC","","",""
"sht10.cmp5694","nc.smb","NC","","",""
"sht10.cmp5695","nc.smb","NC","","",""
"sht10.cmp5696","nc.smb","NC","","",""
"sht10.cmp5697","nc.smb","NC","","",""
"sht10.cmp5700","nc.smb","NC","","",""
"sht10.cmp5702","nc.smb","NC","","",""
"sht10.cmp5703","nc.smb","NC","","",""
"sht10.cmp5706","nc.smb","NC","","",""
"sht10.cmp5707","nc.smb","NC","","",""
"sht10.cmp5709","nc.smb","NC","","",""
"sht10.cmp5710","nc.smb","NC","","",""
"sht10.cmp5711","nc.smb","NC","","",""
"sht10.cmp5712","nc.smb","NC","","",""
"sht10.cmp5714","nc.smb","NC","","",""
"sht10.cmp5715","nc.smb","NC","","",""
"sht10.cmp5716","nc.smb","NC","","",""
"sht10.cmp5717","nc.smb","NC","","",""
"sht10.cmp5718","nc.smb","NC","","",""
"sht10.cmp5719","nc.smb","NC","","",""
"sht10.cmp5720","nc.smb","NC","","",""
"sht10.cmp5721","nc.smb","NC","","",""
"sht10.cmp5722","nc.smb","NC","","",""
"sht10.cmp5723","nc.smb","NC","","",""
"sht10.cmp5724","nc.smb","NC","","",""
"sht10.cmp5725","shconin.smb","E_A_C12RM_AN00","","",""
"sht10.cmp5728","shconin.smb","SAV_RA1CF_AN01","","",""
"sht10.cmp5730","shconin.smb","SAV_NU_CF_AN03","","",""
"sht10.cmp5732","shconin.smb","SAV_HSS_RA3_DIAGV_AN04","","",""
"sht10.cmp5734","shconin.smb","SAV_I_RA3_AN05","","",""
"sht10.cmp5736","shconin.smb","SAV_HSS_RA4_DIAGV_AN06","","",""
"sht10.cmp5738","shconin.smb","SAV_VDD5A_AN07","","",""
"sht10.cmp5740","shconin.smb","SAV_I_RA2_AN08","","",""
"sht10.cmp5742","shconin.smb","SAV_LSS_RA4_DIAGV_AN09","","",""
"sht10.cmp5744","shconin.smb","SAV_LSS_RA2_DIAGV_AN10","","",""
"sht10.cmp5746","shconin.smb","SAV_LSS_RA3_DIAGV_AN11","","",""
"sht10.cmp5748","shconin.smb","SAV_C12_CF_AN12","","",""
"sht10.cmp5750","shconin.smb","SAV_UBR_HBR_AN13","","",""
"sht10.cmp5752","shconin.smb","SAV_C40_CF_AN14","","",""
"sht10.cmp5754","shconin.smb","E_A_C14RM_AN15","","",""
"sht10.cmp5756","shconin.smb","SAV_SCB_DIAG_AN16","","",""
"sht10.cmp5758","shconin.smb","SAV_UBR_AN17","","",""
"sht10.cmp5760","shconin.smb","SAV_HSS_RA2_DIAGV_AN18","","",""
"sht10.cmp5762","shconin.smb","SAV_I_RA4_AN19","","",""
"sht10.cmp5764","shconin.smb","E_A_C13RM_AN22","","",""
"sht10.cmp5766","shconin.smb","E_A_RE4_AN23","","",""
"sht10.cmp5768","shconin.smb","SAV_LSS_SSV_DIAGV_AN26","","",""
"sht10.cmp5770","shconin.smb","SAV_OL_DIAG_AN27","","",""
"sht10.cmp5772","shconin.smb","SAV_I_HSS_SSV_AN28","","",""
"sht10.cmp5774","shconin.smb","SAV_LSS_A7.3_DIAGV_AN29","","",""
"sht10.cmp5776","shconin.smb","SAV_I_HSS_A7.1_AN30","","",""
"sht10.cmp5778","shconin.smb","SAV_I_HSS_A7.3_AN31","","",""
"sht10.cmp5780","shconin.smb","E_A_K8_AN32","","",""
"sht10.cmp5782","shconin.smb","E_A_C60_AN33","","",""
"sht10.cmp5784","shconin.smb","SAV_LSS_A7.1_DIAGV_AN34","","",""
"sht10.cmp5786","shconin.smb","E_S_KL30S_H2_AN35","","",""
"sht10.cmp5788","shconin.smb","E_A_RA1RM_AN38","","",""
"sht10.cmp5790","shconin.smb","SAV_I_A21_AN39","","",""
"sht10.cmp5792","shconin.smb","SAV_HSS_A7.3_DIAGV_AN40","","",""
"sht10.cmp5794","shconin.smb","SAV_HSS_A7.1_DIAGV_AN41","","",""
"sht10.cmp5796","shconin.smb","SAV_HSS_SSV_DIAGV_AN42","","",""
"sht10.cmp5798","shconin.smb","E_A_S7_AN43","","",""
"sht10.cmp5800","shconin.smb","E_A_NU_AN45","","",""
"sht10.cmp5802","shconin.smb","E_A_K7_AN46","","",""
"sht10.cmp5804","shconin.smb","E_A_C40RM_AN47","","",""
"sht10.cmp5806","shconin.smb","SAV_I_A2_AN60","","",""
"sht10.cmp5808","shconin.smb","SAV_I_NU_AN62","","",""
"sht10.cmp5810","shconin.smb","SAV_I_A34_AN63","","",""
"sht10.cmp5812","shconin.smb","SAV_C14_CF_AN64","","",""
"sht10.cmp5818","shconin.smb","SAV_C13_CF_AN65","","",""
"sht10.cmp5820","shconin.smb","E_A_K41_AN66","","",""
"sht10.cmp5822","shconin.smb","E_A_RE5/E_P_RE5_AN70","","",""
"sht10.cmp5824","shconin.smb","SAV_I_A28_AN71","","",""
"sht10.cmp5831","shconin.smb","E_A_K9/E_P_K9_P33_06","","",""
"sht10.cmp5833","shconin.smb","E_S_K16/E_A_K16_P33_05","","",""
"sht10.cmp5835","shconin.smb","E_P_C58_P33_07","","",""
"sht10.cmp5838","shconin.smb","E_A_RE1/E_P_RE1_P00_01","","",""
"sht10.cmp5840","shconin.smb","E_A_RE2/E_P_RE2_P00_06","","",""
"sht10.cmp5841","shconin.smb","E_R_Rel_Absch1_P01_05","","",""
"sht10.cmp5844","shconin.smb","E_R_Rel_Res_P00_11","","",""
"sht10.cmp5845","shconout.smb","CTO_S7400_IN3_HS3_P10_11","","",""
"sht10.cmp5847","shconout.smb","CTO_S7400_IN2_HS2_P10_13","","",""
"sht10.cmp5849","shconout.smb","CTO_S7400_IN1_HS1_P10_15","","",""
"sht10.cmp5851","shconout.smb","CTO_S7400_IN4_HS4_P14_11","","",""
"sht10.cmp5853","shconout.smb","CTO_S7400_IN8_HS8_P15_13","","",""
"sht10.cmp5855","shconout.smb","CTO_S7400_IN7_HS7_P15_15","","",""
"sht10.cmp5857","shconout.smb","CTO_S7400_IN6_LS6_P23_05","","",""
"sht10.cmp5859","shconout.smb","CTO_S7400_IN5_LS5_P32_05","","",""
"sht10.cmp5861","shconout.smb","CTO_S7000_IN5_HSLS3_P13_05","","",""
"sht10.cmp5863","shconout.smb","CTO_S7000_IN7_HSLS4_P13_07","","",""
"sht10.cmp5865","shconout.smb","CTO_S7000_IN4_LS2_P13_09","","",""
"sht10.cmp5867","shconout.smb","CTO_S7000_IN3_HSLS2_P13_11","","",""
"sht10.cmp5871","shconout.smb","CTO_S7000_IN2_LS1_P13_13","","",""
"sht10.cmp5873","shconout.smb","CTO_S7000_IN1_HSLS1_P13_15","","",""
"sht10.cmp5875","shconout.smb","CTO_S7000_IN8_LS4_P14_13","","",""
"sht10.cmp5877","shconout.smb","CTO_S7000_IN6_LS3_P14_15","","",""
"sht10.cmp5879","shconout.smb","MSC0_CS1_P11_02","","",""
"sht10.cmp5881","shconout.smb","MSC0_CLKNEG_P13_00","","",""
"sht10.cmp5883","shconout.smb","MSC0_CLKPOS_P13_01","","",""
"sht10.cmp5885","shconout.smb","MSC0_DATANEG_P13_02","","",""
"sht10.cmp5887","shconout.smb","MSC0_DATAPOS_P13_03","","",""
"sht10.cmp5889","shconout.smb","MSC0_CS0_P14_10","","",""
"sht10.cmp5891","shconin.smb","MSC0_UPLINK_P11_03","","",""
"sht10.cmp5893","shconout.smb","MSC1_CLKNEG_P22_00","","",""
"sht10.cmp5895","shconout.smb","MSC1_CLKPOS_P22_01","","",""
"sht10.cmp5897","shconout.smb","MSC1_DATANEG_P22_02","","",""
